Company_Id,Job ID,Job Position Name,Posted Date,Location,url
C0000258,R0006000,Ypsilanti - Sales and Service Specialist,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Kansas City-KS/Store-Manager---Kansas-City--KS_R0006226-1
C0000258,R0005806,Customer Sales & Service Associate - 5913,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Liberal-KS/Store-Manager---Liberal--KS_R0006232-1
C0000258,R0005805,Customer Sales & Service Associate -4238,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Manhattan-KS/Store-Manager---Manhattan--KS_R0006230-1
C0000258,R0005807,Customer Sales & Service Associate- 5926,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Newton-KS/Store-Manager---Newton--KS-2520_R0006186-1
C0000258,R0005814,Customer Sales & Service Associate –6645,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Pittsburg-KS/Store-Manager---Pittsburg--KS_R0006193-1
C0000258,R0005815,Customer Sales & Service Associate –6648,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Shawnee Mission-KS/Store-Manager---Shawnee-Mission--KS_R0006228-1
C0000258,R0005816,Customer Sales & Service Associate –6663,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Wichita-KS/Store-Manager---Wichita--KS_R0006191-1
C0000258,R0005817,Customer Sales & Service Associate –7107,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Amarillo-TX/STORE-MANAGER--AMARILLO--TX_R0006288-1
C0000258,R0005818,Customer Sales & Service Associate –7167,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0006300  /Store-Manager-825_Posted30DaysAgo-1
C0000258,R0005819,Customer Sales & Service Associate –7219,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0006301  /Store-Manager-847_Posted30DaysAgo-1
C0000258,R0005804,Customer Sales & Service Associate-2420,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Durant-OK/Store-Manager_R0005925-1
C0000258,R0005809,Customer Sales & Service Associate-5938,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/Coweta-OK/Store-Manager_R0006060-1
C0000258,R0005796,Customer Service Rep- Joliet 847,3/25/2019,,https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0006014  /Taylor---Sales-and-Service-Specialist_Posted30DaysAgo-1
C0000258,R0005769,Customer Service Reprasenative- Store 5909,3/25/2019,"Sterling Heights, MI",https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0006010  /Toledo---Sales-and-Service-Specialist_Posted30DaysAgo-1
C0000258,R0005771,Customer Service Represenative -5933,3/25/2019,"Sterling Heights, MI",https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0006000  /Ypsilanti---Sales-and-Service-Specialist_Posted30DaysAgo-1
C0000258,R0005772,Customer Service Represenative Store 6650,3/25/2019,"Garden City, MI",https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0005806  /Customer-Sales---Service-Associate---5913_Posted30DaysAgo-1
C0000258,R0005770,Customer Service Representative- 5912,3/25/2019,"Oak Park, MI",https://cngholdingsinc.wd5.myworkdayjobs.com/Axcess_Financial/job/R0005805  /Customer-Sales---Service-Associate--4238_Posted30DaysAgo-1
